Date,Daily Mean PM2.5 Concentration,temp,visibility,winddir,windspeed,precip,solarradiation,cloudcover,humidity
2016-07-04,9.8,23.6,14.4,204.8,22.9,3.299,309.6,50.2,61.4
2016-07-05,3.1,25.3,12.6,310.6,13.6,23.008,263.3,76.0,75.0
2016-07-06,10.7,29.0,15.2,206.3,14.5,0.0,317.7,30.7,56.6
2016-07-07,12.7,28.4,13.7,202.9,31.1,0.723,233.9,44.6,67.3
2016-07-08,7.3,25.7,13.4,86.2,18.2,1.377,302.3,57.3,75.2
2016-07-09,2.0,20.5,13.1,105.4,14.8,8.015,200.6,99.9,82.6
2016-07-10,0.0,23.0,14.3,304.9,20.7,3.207,334.8,77.0,72.3
2016-07-11,1.5,23.0,16.0,15.2,14.9,0.0,343.2,42.4,61.2
2016-07-12,2.2,24.1,15.7,174.1,22.9,0.0,345.5,36.3,66.2
2016-07-13,2.8,25.1,15.4,201.0,17.2,0.0,240.2,50.3,70.0
2016-07-14,9.2,26.9,13.7,191.2,15.5,12.411,307.7,65.5,78.6
2016-07-15,10.5,29.5,14.8,253.9,17.5,0.0,280.6,34.0,59.4
2016-07-16,7.4,27.5,15.0,216.2,14.4,2.769,292.7,40.9,58.4
2016-07-17,7.6,28.1,15.1,273.7,16.2,0.0,324.6,37.0,57.6
2016-07-18,9.7,28.0,14.3,240.4,22.0,6.61,317.1,46.3,61.1
2016-07-19,1.8,26.0,15.4,318.1,24.8,0.0,248.5,51.5,49.5
2016-07-20,3.5,24.8,15.7,72.0,19.3,0.0,336.2,45.1,45.7
2016-07-21,7.7,26.6,14.9,230.2,18.1,0.0,333.7,20.8,55.0
2016-07-22,14.5,29.3,13.9,236.1,24.8,0.0,292.1,33.4,58.9
2016-07-23,3.6,31.3,15.0,282.7,34.1,0.0,335.9,20.6,42.1
2016-07-24,6.3,28.9,15.2,261.8,16.4,0.0,269.5,26.7,47.3
2016-07-25,7.8,27.8,12.9,212.9,16.2,27.961,208.0,58.2,68.8
2016-07-26,0.6,27.6,14.9,303.5,26.4,0.0,284.9,38.8,62.4
2016-07-27,5.6,28.4,15.4,5.5,12.3,0.0,306.1,38.2,50.8
2016-07-28,11.2,28.5,13.8,232.0,18.0,0.0,290.0,41.6,61.9
2016-07-29,8.7,24.9,11.4,39.8,21.0,26.201,230.9,72.4,77.6
2016-07-30,10.1,25.1,11.2,95.0,14.2,6.458,272.4,67.0,80.6
2016-07-31,3.4,24.3,11.9,105.5,17.5,18.284,206.5,98.1,86.7
2016-08-01,2.6,23.1,14.4,63.1,20.3,3.652,145.7,95.5,79.8
2016-08-02,3.8,22.9,15.4,65.2,21.7,0.0,255.1,69.0,67.5
2016-08-03,2.1,22.7,15.4,80.5,19.7,0.0,329.8,18.9,63.9
2016-08-04,2.7,23.3,15.3,140.2,15.8,0.0,320.6,23.3,63.9
2016-08-05,3.8,24.6,15.3,210.6,17.2,0.0,317.1,40.1,61.7
2016-08-06,6.5,26.3,14.6,247.0,24.0,1.117,287.1,58.2,69.3
2016-08-07,1.5,26.7,15.6,314.6,23.8,0.0,324.0,22.9,47.7
2016-08-08,6.1,26.1,15.5,17.9,11.9,0.0,156.0,40.9,51.7
2016-08-09,6.3,26.2,15.4,163.2,21.1,0.0,311.6,30.0,57.7
2016-08-10,6.1,27.5,14.6,201.8,19.2,2.224,141.4,85.8,76.0
2016-08-11,9.0,29.6,14.4,229.3,16.5,2.835,139.5,61.4,68.5
2016-08-12,7.6,28.8,14.1,246.9,22.1,9.449,240.7,54.3,72.3
2016-08-13,11.8,31.4,14.5,220.7,17.7,0.05,199.9,30.1,65.9
2016-08-14,3.9,30.8,15.1,276.8,26.1,0.868,234.8,42.9,60.8
2016-08-15,3.6,28.9,15.3,345.0,14.0,0.0,286.1,41.0,62.7
2016-08-16,7.1,28.8,14.3,191.2,24.4,2.41,197.3,59.8,70.9
2016-08-17,0.0,27.4,15.5,281.5,20.0,1.179,296.7,52.3,62.5
2016-08-18,5.2,26.3,15.1,23.3,10.1,0.855,267.3,80.1,64.2
2016-08-19,7.0,26.9,14.9,42.0,14.1,0.3,287.5,52.0,64.9
2016-08-20,5.2,25.7,14.2,97.6,16.7,7.277,295.0,49.4,74.8
2016-08-21,3.3,26.1,13.9,150.9,21.1,7.381,256.3,72.2,77.6
2016-08-22,0.0,23.3,15.8,315.6,32.4,0.23,304.1,19.0,56.7
2016-08-23,4.5,22.8,15.9,317.3,12.7,0.0,305.4,5.5,48.1
2016-08-24,7.2,25.3,15.6,209.8,24.0,0.0,297.0,22.5,55.6
2016-08-25,6.4,25.8,16.0,199.9,27.2,0.144,204.3,71.4,64.2
2016-08-26,7.1,28.5,16.0,294.4,28.1,0.0,268.3,56.8,61.6
2016-08-27,5.0,26.8,15.8,48.5,16.9,0.0,277.8,32.3,50.0
2016-08-28,2.8,26.1,15.4,154.5,16.2,0.0,279.5,21.8,61.5
2016-08-29,3.7,27.7,15.5,310.5,17.8,0.0,215.7,34.4,53.0
2016-08-30,0.8,25.0,15.8,79.9,19.7,0.0,280.6,36.9,57.5
2016-08-31,7.1,26.7,14.6,207.9,16.9,0.0,274.3,56.4,66.4
2017-06-01,2.9,21.4,15.2,277.3,27.7,3.157,335.3,21.6,59.5
2017-06-02,2.5,20.6,15.9,273.1,24.7,0.196,336.3,9.2,42.5
2017-06-03,2.4,19.2,16.0,285.8,17.4,1.259,280.1,19.0,46.9
2017-06-04,3.4,17.9,16.0,202.3,12.6,0.49,267.4,38.1,58.5
2017-06-05,8.4,17.6,12.5,54.4,20.6,5.038,132.2,76.4,87.9
2017-06-06,-0.2,14.2,14.2,44.6,28.4,0.514,189.6,95.1,86.7
2017-06-07,2.5,16.0,16.0,41.3,19.9,0.789,340.2,62.0,67.2
2017-06-08,3.6,17.3,15.9,96.6,17.2,0.0,209.2,3.1,64.5
2017-06-09,5.7,20.9,15.9,274.6,19.9,2.719,343.0,12.6,52.2
2017-06-10,11.3,24.5,16.0,259.8,21.8,0.0,340.1,18.0,49.7
2017-06-11,11.0,27.3,16.0,261.7,26.0,1.929,349.1,2.3,52.4
2017-06-12,15.1,28.6,15.9,257.0,22.3,6.404,351.6,2.0,51.3
