Date,Daily Mean PM2.5 Concentration,temp,visibility,winddir,windspeed,precip,solarradiation,cloudcover,humidity
2017-06-11,11.6,27.8,16.0,250.7,25.2,0.641,349.6,24.0,49.0
2017-06-13,19.2,30.1,16.0,261.5,25.8,0.21,341.2,35.7,48.6
2017-06-14,8.7,24.6,15.3,73.4,21.6,8.972,247.7,57.4,60.7
2017-06-15,3.4,20.7,16.0,128.9,18.4,0.873,310.9,33.4,59.8
2017-06-20,3.7,25.1,15.5,246.6,28.5,1.402,354.2,48.7,61.5
2017-06-21,6.8,25.5,16.0,257.1,31.3,0.0,337.4,35.9,53.1
2017-06-22,9.1,24.7,16.0,164.6,17.3,0.0,336.0,35.1,58.6
2017-06-23,10.8,27.0,15.6,221.6,25.6,7.151,231.4,61.7,74.0
2017-06-24,3.5,26.2,14.2,276.9,33.3,37.201,322.9,44.8,64.0
2017-06-25,4.3,25.2,16.0,283.2,19.8,0.0,248.6,48.8,50.1
2017-06-27,3.2,21.3,15.4,264.3,20.0,3.338,298.8,49.1,58.7
2017-06-28,3.0,21.7,16.0,274.4,17.4,1.741,358.7,31.5,49.0
2017-06-29,5.7,24.1,16.0,215.1,29.1,1.243,331.9,37.7,59.1
2017-06-30,9.4,27.2,16.0,217.5,24.1,0.516,311.9,40.8,59.1
2017-07-01,6.4,25.6,15.3,204.5,25.1,9.103,273.6,52.1,78.3
2017-07-02,4.7,26.6,15.6,254.9,20.3,0.0,338.4,47.2,66.4
2017-07-03,9.4,27.4,15.8,278.1,24.0,1.326,309.1,37.2,55.1
2017-07-04,8.7,25.5,15.9,40.7,15.0,0.095,269.7,53.9,53.9
2017-07-05,10.7,24.8,15.9,99.3,18.4,0.0,182.2,34.6,53.2
2017-07-06,1.3,23.0,16.0,132.9,15.2,0.0,139.7,54.2,67.6
2017-07-07,3.6,23.0,12.6,34.4,23.1,48.442,181.1,76.6,83.2
2017-07-08,4.6,25.3,15.7,263.3,30.2,0.145,317.1,39.8,68.7
2017-07-09,4.6,24.7,16.0,278.6,20.5,0.261,355.0,30.2,46.5
2017-07-10,7.8,25.0,16.0,214.3,19.1,2.232,317.6,38.9,55.0
2017-07-11,9.7,26.7,15.9,248.1,18.8,1.292,288.1,48.6,69.6
2017-07-12,9.5,28.2,15.9,256.3,26.5,0.438,256.2,44.5,66.1
2017-07-13,15.7,28.3,15.8,262.1,21.6,1.473,275.8,41.7,68.4
2017-07-15,3.2,24.5,12.9,334.9,20.8,0.374,289.5,69.7,72.7
2017-07-16,4.8,25.3,16.0,216.3,14.7,0.145,340.3,16.9,62.4
2017-07-17,8.2,25.8,15.9,161.3,20.3,0.0,213.5,31.4,71.6
2017-07-18,3.3,26.7,15.8,183.4,16.3,0.0,295.1,27.1,73.0
2017-07-19,11.6,29.3,15.9,257.5,20.0,0.119,270.7,25.9,61.2
2017-07-20,17.5,29.8,15.7,266.8,22.1,0.912,307.2,35.6,59.7
2017-07-21,6.5,28.9,16.0,270.7,19.6,0.177,299.9,40.6,59.7
2017-07-22,10.7,28.6,15.4,344.4,13.6,0.576,288.2,43.1,56.9
2017-07-23,10.0,23.8,13.4,117.4,15.4,14.648,192.5,72.0,81.0
2017-07-24,3.9,21.0,14.1,57.1,30.6,24.834,225.9,82.7,81.4
2017-07-25,3.8,19.6,15.6,39.9,14.7,0.255,220.1,89.6,77.9
2017-07-26,2.2,21.7,15.9,107.3,16.7,0.493,259.8,49.7,61.4
2017-07-27,3.2,22.5,15.9,225.0,12.4,0.232,174.9,63.9,76.4
2017-07-28,8.5,25.2,14.9,82.1,12.0,0.058,231.9,44.2,75.5
2017-07-29,2.3,22.8,16.0,31.0,31.4,0.0,179.0,53.6,55.0
2017-07-30,4.1,23.0,16.0,28.0,18.1,0.0,336.0,8.2,49.0
2017-07-31,6.7,25.4,16.0,272.6,12.7,0.274,322.1,14.1,52.7
2017-08-01,11.4,27.2,15.9,229.5,20.0,2.191,313.9,11.4,56.5
2017-08-02,12.8,24.6,15.0,269.1,15.0,18.794,154.7,35.7,74.9
2017-08-03,9.1,24.8,14.5,185.4,17.4,0.903,293.0,27.4,73.8
